,num__temp_C,num__dewpoint_C,num__slp_hPa,num__wind_dir_deg,cat__sky_cover_0,cat__sky_cover_1,dt__dt__hour,dt__dt__dow,dt__dt__month,dt__dt__is_weekend
11,0.9881590570446084,0.7363738071131074,-0.2992209464095114,0.8458464273782101,0.0,0.0,-1.6130835368668026,-0.0038221538822639,0.195530883196181,-0.6379050259455025
12,0.879713519518865,0.7226054937543324,-0.2592852266363456,0.8458464273782101,0.0,0.0,-1.4706984096257023,-0.0038221538822639,0.195530883196181,-0.6379050259455025
13,0.608599675704507,0.6813005536780073,-0.2193495068631797,0.8458464273782101,0.0,0.0,-1.3283132823846022,-0.0038221538822639,0.195530883196181,-0.6379050259455025
14,0.4242422619107435,0.6813005536780073,-0.1927256936810691,-0.6928177197496467,0.0,0.0,-1.185928155143502,-0.0038221538822639,0.195530883196181,-0.6379050259455025
15,0.5543769069416354,0.7501421204718824,-0.1794137870900138,0.6535134089872281,0.0,0.0,-1.0435430279024016,-0.0038221538822639,0.195530883196181,-0.6379050259455025
16,0.6953561057251015,0.6950688670367824,-0.1661018804989585,0.7496799181827192,0.0,0.0,-0.9011579006613014,-0.0038221538822639,0.195530883196181,-0.6379050259455025
17,0.5543769069416354,0.7639104338306575,-0.1261661607257927,1.1343459549646833,0.0,0.0,-0.7587727734202012,-0.0038221538822639,0.195530883196181,-0.6379050259455025
18,0.7495788744879732,0.9015935674184078,0.046888624957926,0.7496799181827192,0.0,0.0,-0.4740025189380007,-0.0038221538822639,0.195530883196181,-0.6379050259455025
19,1.0098481645497568,0.8465203139833076,0.0602005315489813,0.6535134089872281,0.0,0.0,-0.3316173916969004,-0.0038221538822639,0.195530883196181,-0.6379050259455025
20,1.51954219092075,0.6950688670367824,0.0868243447310919,0.461180390596246,0.0,0.0,-0.0468471372146999,-0.0038221538822639,0.195530883196181,-0.6379050259455025
21,1.855723357250554,0.7088371803955573,0.0868243447310919,0.557346899791737,1.0,0.0,0.0955379900264003,-0.0038221538822639,0.195530883196181,-0.6379050259455025
22,2.159370862322635,0.6399956136016822,0.0335767183668707,-0.7889842289451378,1.0,0.0,0.2379231172675005,-0.0038221538822639,0.195530883196181,-0.6379050259455025
23,2.2678163998483782,0.3095560929910815,0.0069529051847601,-0.7889842289451378,1.0,0.0,0.3803082445086008,-0.0038221538822639,0.195530883196181,-0.6379050259455025
24,2.408795598631845,0.2407145261972063,-0.0462947211794609,-1.4621497933135752,1.0,0.0,0.5226933717497011,-0.0038221538822639,0.195530883196181,-0.6379050259455025
25,2.463018367394716,0.2957877796323064,-0.0995423475436821,-1.5583163025090665,1.0,0.0,0.6650784989908013,-0.0038221538822639,0.195530883196181,-0.6379050259455025
26,2.4847074748998645,0.2407145261972063,-0.1128542541347374,-1.365983284118084,1.0,0.0,0.8074636262319016,-0.0038221538822639,0.195530883196181,-0.6379050259455025
27,2.3654173836215473,0.3095560929910815,-0.1527899739079033,-1.365983284118084,1.0,0.0,1.092233880714102,-0.0038221538822639,0.195530883196181,-0.6379050259455025
28,2.1810599698277837,0.4334709132200567,-0.1128542541347374,-1.269816774922593,1.0,0.0,1.2346190079552024,-0.0038221538822639,0.195530883196181,-0.6379050259455025
29,1.7364332659722366,0.3095560929910815,-0.0596066277705162,-1.5583163025090665,1.0,0.0,1.3770041351963025,-0.0038221538822639,0.195530883196181,-0.6379050259455025
30,1.1942055783435204,0.4747758532963818,0.0069529051847601,-1.7506493209000482,1.0,0.0,1.5193892624374028,-0.0038221538822639,0.195530883196181,-0.6379050259455025
31,1.183361024590946,0.4472392265788318,0.046888624957926,1.4228454825511565,1.0,0.0,1.661774389678503,-0.0038221538822639,0.195530883196181,-0.6379050259455025
32,0.9230917345291624,0.543617420090257,0.0735124381400366,-0.8851507381406288,1.0,0.0,-1.6130835368668026,0.4957039573459121,0.195530883196181,-0.6379050259455025
33,0.8363353045085677,0.5849223601665821,0.1001362513221471,-0.9813172473361198,0.0,1.0,-1.4706984096257023,0.4957039573459121,0.195530883196181,-0.6379050259455025
34,0.7821125357456962,0.8052153739069826,0.1267600645042577,-1.4621497933135752,0.0,0.0,-1.3283132823846022,0.4957039573459121,0.195530883196181,-0.6379050259455025
35,0.64113333696223,0.7776787471894325,0.140071971095313,-1.5583163025090665,0.0,0.0,-1.185928155143502,0.4957039573459121,0.195530883196181,-0.6379050259455025
36,0.6519778907148043,0.8189836872657577,0.1533838776863683,0.7496799181827192,0.0,0.0,-1.0435430279024016,0.4957039573459121,0.195530883196181,-0.6379050259455025
37,0.6628224444673786,0.9428985074947328,0.1533838776863683,0.8458464273782101,0.0,0.0,-0.9011579006613014,0.4957039573459121,0.195530883196181,-0.6379050259455025
38,0.6628224444673786,0.7776787471894325,0.1666957842774236,0.7496799181827192,0.0,0.0,-0.7587727734202012,0.4957039573459121,0.195530883196181,-0.6379050259455025
39,0.706200659477676,0.7088371803955573,0.2066315040505895,0.6535134089872281,1.0,0.0,-0.6163876461791009,0.4957039573459121,0.195530883196181,-0.6379050259455025
40,0.8254907507559934,0.7639104338306575,0.2598791304148106,0.557346899791737,1.0,0.0,-0.4740025189380007,0.4957039573459121,0.195530883196181,-0.6379050259455025
41,1.074915487065203,0.8602886273420827,0.2865029435969212,0.557346899791737,1.0,0.0,-0.3316173916969004,0.4957039573459121,0.195530883196181,-0.6379050259455025
42,1.4327857609001555,0.8740569407008577,0.2998148501879765,0.461180390596246,1.0,0.0,-0.1892322644558002,0.4957039573459121,0.195530883196181,-0.6379050259455025
43,1.7798114809825338,1.011740074288608,0.2332553172327,0.2688473722052638,1.0,0.0,-0.0468471372146999,0.4957039573459121,0.195530883196181,-0.6379050259455025
44,2.072614432302041,1.011740074288608,0.2066315040505895,0.6535134089872281,1.0,0.0,0.0955379900264003,0.4957039573459121,0.195530883196181,-0.6379050259455025
45,2.2678163998483782,0.9153618807771828,0.1533838776863683,-1.8468158300955393,1.0,0.0,0.2379231172675005,0.4957039573459121,0.195530883196181,-0.6379050259455025
46,2.408795598631845,0.956666820853508,0.0868243447310919,-1.6544828117045571,1.0,0.0,0.3803082445086008,0.4957039573459121,0.195530883196181,-0.6379050259455025
47,2.3437282761163987,0.956666820853508,0.0202648117758154,-1.0774837565316109,1.0,0.0,0.5226933717497011,0.4957039573459121,0.195530883196181,-0.6379050259455025
48,2.495552028652439,0.6675322403192323,-0.0462947211794609,-1.269816774922593,1.0,0.0,0.6650784989908013,0.4957039573459121,0.195530883196181,-0.6379050259455025
49,2.571463904920459,0.7914470605482076,-0.1128542541347374,-1.4621497933135752,1.0,0.0,0.8074636262319016,0.4957039573459121,0.195530883196181,-0.6379050259455025
50,2.571463904920459,0.7226054937543324,-0.1661018804989585,-1.4621497933135752,1.0,0.0,0.9498487534730018,0.4957039573459121,0.195530883196181,-0.6379050259455025
51,2.094303539807189,0.8189836872657577,-0.1794137870900138,-1.4621497933135752,1.0,0.0,1.2346190079552024,0.4957039573459121,0.195530883196181,-0.6379050259455025
52,1.9641688947762972,0.6675322403192323,-0.1261661607257927,-1.6544828117045571,1.0,0.0,1.3770041351963025,0.4957039573459121,0.195530883196181,-0.6379050259455025
53,1.714744158467088,0.571154046807807,-0.0596066277705162,-1.7506493209000482,1.0,0.0,1.661774389678503,0.4957039573459121,0.195530883196181,-0.6379050259455025
54,1.4002520996424326,0.5986906735253571,-0.0196709079973504,-1.4621497933135752,0.0,0.0,-1.6130835368668026,0.9952300685740882,0.195530883196181,1.5676314801216702
55,1.2701174546115406,0.6537639269604573,0.0069529051847601,0.7496799181827192,0.0,0.0,-1.4706984096257023,0.9952300685740882,0.195530883196181,1.5676314801216702
56,0.9339362882817368,0.6675322403192323,0.0202648117758154,0.7496799181827192,0.0,0.0,-1.3283132823846022,0.9952300685740882,0.195530883196181,1.5676314801216702
57,0.8146461970034191,0.8189836872657577,0.0602005315489813,0.9420129365737012,0.0,0.0,-1.185928155143502,0.9952300685740882,0.195530883196181,1.5676314801216702
58,0.5977551219519327,0.6675322403192323,0.0868243447310919,0.7496799181827192,0.0,0.0,-1.0435430279024016,0.9952300685740882,0.195530883196181,1.5676314801216702
59,0.7929570894982705,0.7501421204718824,0.0602005315489813,0.8458464273782101,0.0,0.0,-0.9011579006613014,0.9952300685740882,0.195530883196181,1.5676314801216702
60,0.7387343207353989,0.8052153739069826,0.1001362513221471,0.7496799181827192,0.0,0.0,-0.7587727734202012,0.9952300685740882,0.195530883196181,1.5676314801216702
61,0.7712679819931219,0.7914470605482076,0.1267600645042577,0.6535134089872281,0.0,0.0,-0.6163876461791009,0.9952300685740882,0.195530883196181,1.5676314801216702
62,0.912247180776588,0.8465203139833076,0.1666957842774236,0.557346899791737,0.0,0.0,-0.4740025189380007,0.9952300685740882,0.195530883196181,1.5676314801216702
63,1.183361024590946,0.929130194135958,0.1800076908684789,0.557346899791737,0.0,0.0,-0.3316173916969004,0.9952300685740882,0.195530883196181,1.5676314801216702
64,1.5086976371681755,1.1218865811588083,0.1533838776863683,0.6535134089872281,1.0,0.0,-0.1892322644558002,0.9952300685740882,0.195530883196181,1.5676314801216702
65,1.8340342497454056,1.2733380281053337,0.0868243447310919,-1.8468158300955393,1.0,0.0,-0.0468471372146999,0.9952300685740882,0.195530883196181,1.5676314801216702
66,2.1376817548174865,1.2182647746702335,-0.0196709079973504,-1.4621497933135752,1.0,0.0,0.0955379900264003,0.9952300685740882,0.195530883196181,1.5676314801216702
67,2.061769878549466,1.2871063414641086,-0.0729185343615715,-1.6544828117045571,1.0,0.0,0.2379231172675005,0.9952300685740882,0.195530883196181,1.5676314801216702
68,2.3111946148586755,1.1356548945175833,-0.1261661607257927,-1.5583163025090665,1.0,0.0,0.3803082445086008,0.9952300685740882,0.195530883196181,1.5676314801216702
69,2.2027490773329323,1.2320330880290085,-0.1927256936810691,-1.6544828117045571,1.0,0.0,0.5226933717497011,0.9952300685740882,0.195530883196181,1.5676314801216702
70,2.4738629211472905,1.1218865811588083,-0.2992209464095114,-1.5583163025090665,1.0,0.0,0.6650784989908013,0.9952300685740882,0.195530883196181,1.5676314801216702
71,2.289505507353527,1.1494232078763584,-0.3657804793647879,-1.5583163025090665,1.0,0.0,0.8074636262319016,0.9952300685740882,0.195530883196181,1.5676314801216702
72,2.289505507353527,1.053045014364933,-0.4057161991379537,-1.5583163025090665,1.0,0.0,0.9498487534730018,0.9952300685740882,0.195530883196181,1.5676314801216702
73,2.3003500611061014,0.9428985074947328,-0.4456519189111196,-1.5583163025090665,1.0,0.0,1.092233880714102,0.9952300685740882,0.195530883196181,1.5676314801216702
74,1.823189695992831,0.8327520006245327,-0.3790923859558432,-1.6544828117045571,1.0,0.0,1.3770041351963025,0.9952300685740882,0.195530883196181,1.5676314801216702
75,1.671365943456791,0.8465203139833076,-0.2725971332274009,-1.6544828117045571,0.0,0.0,1.5193892624374028,0.9952300685740882,0.195530883196181,1.5676314801216702
76,1.5629204059310473,0.7639104338306575,-0.232661413454235,-1.6544828117045571,0.0,0.0,1.661774389678503,0.9952300685740882,0.195530883196181,1.5676314801216702
77,1.487008529663027,0.7088371803955573,-0.1927256936810691,-1.5583163025090665,0.0,0.0,-1.6130835368668026,1.4947561798022644,0.195530883196181,1.5676314801216702
78,1.3351847771269865,0.6950688670367824,-0.1661018804989585,-1.4621497933135752,0.0,0.0,-1.4706984096257023,1.4947561798022644,0.195530883196181,1.5676314801216702
79,1.04238182580748,0.6813005536780073,-0.1527899739079033,-1.5583163025090665,0.0,0.0,-1.3283132823846022,1.4947561798022644,0.195530883196181,1.5676314801216702
80,1.0315372720549056,0.6399956136016822,-0.139478067316848,-1.8468158300955393,0.0,0.0,-1.185928155143502,1.4947561798022644,0.195530883196181,1.5676314801216702
81,0.944780842034311,0.6399956136016822,-0.0862304409526268,1.5190119917466476,1.0,0.0,-1.0435430279024016,1.4947561798022644,0.195530883196181,1.5676314801216702
82,0.5001541381787639,0.8052153739069826,-0.0862304409526268,0.461180390596246,0.0,0.0,-0.9011579006613014,1.4947561798022644,0.195530883196181,1.5676314801216702
83,0.4893095844261895,0.8052153739069826,-0.0729185343615715,0.8458464273782101,0.0,0.0,-0.7587727734202012,1.4947561798022644,0.195530883196181,1.5676314801216702
84,0.6302887832096556,0.7639104338306575,-0.0462947211794609,0.7496799181827192,0.0,0.0,-0.6163876461791009,1.4947561798022644,0.195530883196181,1.5676314801216702
85,0.8146461970034191,0.8189836872657577,-0.0196709079973504,0.6535134089872281,0.0,0.0,-0.4740025189380007,1.4947561798022644,0.195530883196181,1.5676314801216702
86,1.0640709333126286,0.8327520006245327,-0.0196709079973504,0.6535134089872281,1.0,0.0,-0.3316173916969004,1.4947561798022644,0.195530883196181,1.5676314801216702
87,1.3894075458898585,0.8189836872657577,-0.0462947211794609,0.6535134089872281,0.0,0.0,-0.1892322644558002,1.4947561798022644,0.195530883196181,1.5676314801216702
88,1.6605213897042164,0.8189836872657577,-0.0729185343615715,-1.7506493209000482,0.0,0.0,-0.0468471372146999,1.4947561798022644,0.195530883196181,1.5676314801216702
89,1.823189695992831,0.8189836872657577,-0.1261661607257927,-1.6544828117045571,1.0,0.0,0.0955379900264003,1.4947561798022644,0.195530883196181,1.5676314801216702
90,1.9424797872711488,0.7639104338306575,-0.2060376002721244,-1.5583163025090665,1.0,0.0,0.2379231172675005,1.4947561798022644,0.195530883196181,1.5676314801216702
91,1.8340342497454056,0.7776787471894325,-0.2592852266363456,-1.7506493209000482,1.0,0.0,0.3803082445086008,1.4947561798022644,0.195530883196181,1.5676314801216702
92,2.0834589860546147,0.7776787471894325,-0.325844759591622,-1.6544828117045571,1.0,0.0,0.5226933717497011,1.4947561798022644,0.195530883196181,1.5676314801216702
93,1.9099461260134256,0.7088371803955573,-0.3524685727737326,-1.5583163025090665,1.0,0.0,0.6650784989908013,1.4947561798022644,0.195530883196181,1.5676314801216702
94,1.920790679766,0.7226054937543324,-0.3924042925468985,-1.7506493209000482,1.0,0.0,0.8074636262319016,1.4947561798022644,0.195530883196181,1.5676314801216702
95,1.9424797872711488,0.6950688670367824,-0.4589638255021749,1.4228454825511565,1.0,0.0,0.9498487534730018,1.4947561798022644,0.195530883196181,1.5676314801216702
96,1.9858580022814456,0.7501421204718824,-0.512211451866396,-1.7506493209000482,1.0,0.0,1.092233880714102,1.4947561798022644,0.195530883196181,1.5676314801216702
97,1.8340342497454056,0.7639104338306575,-0.512211451866396,-1.7506493209000482,1.0,0.0,1.2346190079552024,1.4947561798022644,0.195530883196181,1.5676314801216702
98,1.3351847771269865,0.984203447571058,-0.4323400123200643,1.4228454825511565,1.0,0.0,1.5193892624374028,1.4947561798022644,0.195530883196181,1.5676314801216702
99,1.1942055783435204,1.053045014364933,-0.4057161991379537,0.9420129365737012,1.0,0.0,1.661774389678503,1.4947561798022644,0.195530883196181,1.5676314801216702
100,1.0857600408177772,1.011740074288608,-0.419028105729009,0.8458464273782101,1.0,0.0,-1.6130835368668026,-1.5024004875667922,0.195530883196181,-0.6379050259455025
101,0.7712679819931219,0.956666820853508,-0.4057161991379537,0.557346899791737,0.0,0.0,-1.4706984096257023,-1.5024004875667922,0.195530883196181,-0.6379050259455025
102,0.9339362882817368,1.053045014364933,-0.4057161991379537,0.8458464273782101,1.0,0.0,-1.3283132823846022,-1.5024004875667922,0.195530883196181,-0.6379050259455025
103,0.8471798582611421,1.053045014364933,-0.3924042925468985,0.8458464273782101,1.0,0.0,-1.185928155143502,-1.5024004875667922,0.195530883196181,-0.6379050259455025
104,0.8254907507559934,1.0805816410824831,-0.3524685727737326,0.7496799181827192,1.0,0.0,-1.0435430279024016,-1.5024004875667922,0.195530883196181,-0.6379050259455025
105,0.7387343207353989,1.0943499544412585,-0.3657804793647879,0.9420129365737012,1.0,0.0,-0.9011579006613014,-1.5024004875667922,0.195530883196181,-0.6379050259455025
106,0.706200659477676,1.0668133277237082,-0.3524685727737326,0.8458464273782101,1.0,0.0,-0.7587727734202012,-1.5024004875667922,0.195530883196181,-0.6379050259455025
107,0.6736669982199529,1.0943499544412585,-0.3391566661826773,0.8458464273782101,1.0,0.0,-0.6163876461791009,-1.5024004875667922,0.195530883196181,-0.6379050259455025
108,1.4327857609001555,1.1769598345939083,-0.2992209464095114,0.6535134089872281,1.0,0.0,-0.1892322644558002,-1.5024004875667922,0.195530883196181,-0.6379050259455025
109,1.5846095134361962,0.9428985074947328,-0.3125328530005667,0.461180390596246,1.0,0.0,-0.0468471372146999,-1.5024004875667922,0.195530883196181,-0.6379050259455025
110,1.790656034735108,1.053045014364933,-0.3524685727737326,1.1343459549646833,1.0,0.0,0.0955379900264003,-1.5024004875667922,0.195530883196181,-0.6379050259455025
111,2.0292362172917433,0.6813005536780073,-0.4057161991379537,1.2305124641601743,1.0,0.0,0.2379231172675005,-1.5024004875667922,0.195530883196181,-0.6379050259455025
112,1.9316352335185745,0.5986906735253571,-0.4456519189111196,1.4228454825511565,1.0,0.0,0.3803082445086008,-1.5024004875667922,0.195530883196181,-0.6379050259455025
113,1.9316352335185745,1.011740074288608,-0.4589638255021749,1.1343459549646833,1.0,0.0,0.5226933717497011,-1.5024004875667922,0.195530883196181,-0.6379050259455025
114,1.9750134485288715,0.984203447571058,-0.4988995452753408,1.3266789733556654,1.0,0.0,0.6650784989908013,-1.5024004875667922,0.195530883196181,-0.6379050259455025
115,1.8991015722608513,0.9428985074947328,-0.512211451866396,0.8458464273782101,1.0,0.0,0.8074636262319016,-1.5024004875667922,0.195530883196181,-0.6379050259455025
116,2.0183916635391688,0.970435134212283,-0.5388352650485067,0.9420129365737012,1.0,0.0,0.9498487534730018,-1.5024004875667922,0.195530883196181,-0.6379050259455025
117,1.920790679766,0.7914470605482076,-0.5787709848216726,-1.7506493209000482,1.0,0.0,1.092233880714102,-1.5024004875667922,0.195530883196181,-0.6379050259455025
118,1.682210497209365,0.7776787471894325,-0.552147171639562,1.0381794457691922,1.0,0.0,1.2346190079552024,-1.5024004875667922,0.195530883196181,-0.6379050259455025
119,1.552075852178473,0.8052153739069826,-0.4988995452753408,1.0381794457691922,1.0,0.0,1.3770041351963025,-1.5024004875667922,0.195530883196181,-0.6379050259455025
120,1.487008529663027,1.011740074288608,-0.4456519189111196,1.1343459549646833,1.0,0.0,1.5193892624374028,-1.5024004875667922,0.195530883196181,-0.6379050259455025
121,1.2701174546115406,1.2871063414641086,-0.4323400123200643,0.7496799181827192,1.0,0.0,1.661774389678503,-1.5024004875667922,0.195530883196181,-0.6379050259455025
122,1.150827363333223,1.2458014013877836,-0.3391566661826773,0.557346899791737,1.0,0.0,-1.6130835368668026,-1.002874376338616,0.195530883196181,-0.6379050259455025
123,1.0098481645497568,1.3146429681816587,-0.2725971332274009,0.557346899791737,1.0,0.0,-1.4706984096257023,-1.002874376338616,0.195530883196181,-0.6379050259455025
124,0.944780842034311,1.2871063414641086,-0.2725971332274009,0.7496799181827192,1.0,0.0,-1.3283132823846022,-1.002874376338616,0.195530883196181,-0.6379050259455025
125,0.9014026270240136,1.2458014013877836,-0.2859090398184561,0.557346899791737,1.0,0.0,-1.185928155143502,-1.002874376338616,0.195530883196181,-0.6379050259455025
126,0.8471798582611421,1.1769598345939083,-0.2459733200452903,0.557346899791737,0.0,0.0,-1.0435430279024016,-1.002874376338616,0.195530883196181,-0.6379050259455025
127,0.7387343207353989,1.1494232078763584,-0.2725971332274009,0.461180390596246,0.0,0.0,-0.9011579006613014,-1.002874376338616,0.195530883196181,-0.6379050259455025
128,0.6845115519725272,1.1494232078763584,-0.2459733200452903,0.6535134089872281,0.0,0.0,-0.7587727734202012,-1.002874376338616,0.195530883196181,-0.6379050259455025
129,0.6302887832096556,1.1631915212351334,-0.1794137870900138,0.8458464273782101,0.0,0.0,-0.6163876461791009,-1.002874376338616,0.195530883196181,-0.6379050259455025
130,0.7712679819931219,1.1769598345939083,-0.1661018804989585,0.7496799181827192,0.0,0.0,-0.4740025189380007,-1.002874376338616,0.195530883196181,-0.6379050259455025
131,0.9556253957868852,1.2595697147465583,-0.1661018804989585,0.7496799181827192,0.0,0.0,-0.3316173916969004,-1.002874376338616,0.195530883196181,-0.6379050259455025
132,1.4761639759104528,1.3008746548228838,-0.1794137870900138,0.7496799181827192,0.0,0.0,-0.0468471372146999,-1.002874376338616,0.195530883196181,-0.6379050259455025
133,1.682210497209365,1.0805816410824831,-0.2060376002721244,1.3266789733556654,1.0,0.0,0.0955379900264003,-1.002874376338616,0.195530883196181,-0.6379050259455025
134,1.7798114809825338,0.929130194135958,-0.2459733200452903,1.4228454825511565,1.0,0.0,0.2379231172675005,-1.002874376338616,0.195530883196181,-0.6379050259455025
135,1.877412464755703,0.984203447571058,-0.2725971332274009,1.4228454825511565,1.0,0.0,0.3803082445086008,-1.002874376338616,0.195530883196181,-0.6379050259455025
136,2.0183916635391688,0.8327520006245327,-0.325844759591622,1.4228454825511565,1.0,0.0,0.5226933717497011,-1.002874376338616,0.195530883196181,-0.6379050259455025
137,2.0834589860546147,0.8052153739069826,-0.3924042925468985,1.3266789733556654,1.0,0.0,0.6650784989908013,-1.002874376338616,0.195530883196181,-0.6379050259455025
138,2.0400807710443174,0.5986906735253571,-0.4722757320932302,1.1343459549646833,1.0,0.0,0.8074636262319016,-1.002874376338616,0.195530883196181,-0.6379050259455025
139,2.1051480935597633,0.7088371803955573,-0.5388352650485067,1.0381794457691922,1.0,0.0,0.9498487534730018,-1.002874376338616,0.195530883196181,-0.6379050259455025
140,1.8991015722608513,0.6950688670367824,-0.5388352650485067,1.0381794457691922,1.0,0.0,1.092233880714102,-1.002874376338616,0.195530883196181,-0.6379050259455025
141,1.8340342497454056,0.7088371803955573,-0.4988995452753408,1.0381794457691922,1.0,0.0,1.2346190079552024,-1.002874376338616,0.195530883196181,-0.6379050259455025
142,1.6062986209413448,0.6124589868841321,-0.4456519189111196,1.1343459549646833,1.0,0.0,1.3770041351963025,-1.002874376338616,0.195530883196181,-0.6379050259455025
143,1.4653194221578785,0.7639104338306575,-0.3924042925468985,0.9420129365737012,1.0,0.0,1.5193892624374028,-1.002874376338616,0.195530883196181,-0.6379050259455025
144,1.1725164708383715,0.9015935674184078,-0.3657804793647879,0.6535134089872281,1.0,0.0,1.661774389678503,-1.002874376338616,0.195530883196181,-0.6379050259455025
145,1.0532263795600545,0.929130194135958,-0.3524685727737326,0.557346899791737,0.0,0.0,-1.6130835368668026,-0.5033482651104401,0.195530883196181,-0.6379050259455025
146,1.1074491483229258,0.929130194135958,-0.3657804793647879,0.6535134089872281,0.0,0.0,-1.4706984096257023,-0.5033482651104401,0.195530883196181,-0.6379050259455025
147,1.020692718302331,0.9428985074947328,-0.3657804793647879,0.557346899791737,1.0,0.0,-1.3283132823846022,-0.5033482651104401,0.195530883196181,-0.6379050259455025
148,0.9664699495394596,0.984203447571058,-0.3391566661826773,0.557346899791737,0.0,0.0,-1.185928155143502,-0.5033482651104401,0.195530883196181,-0.6379050259455025
149,0.8580244120137164,1.011740074288608,-0.3125328530005667,0.461180390596246,1.0,0.0,-1.0435430279024016,-0.5033482651104401,0.195530883196181,-0.6379050259455025
150,0.8254907507559934,1.053045014364933,-0.325844759591622,0.557346899791737,0.0,0.0,-0.9011579006613014,-0.5033482651104401,0.195530883196181,-0.6379050259455025
151,1.9424797872711488,0.929130194135958,-0.3657804793647879,1.4228454825511565,1.0,0.0,0.3803082445086008,-0.5033482651104401,0.195530883196181,-0.6379050259455025
152,1.99670255603402,0.7501421204718824,-0.419028105729009,1.5190119917466476,1.0,0.0,0.5226933717497011,-0.5033482651104401,0.195530883196181,-0.6379050259455025
153,2.115992647312338,0.6950688670367824,-0.4456519189111196,-1.8468158300955393,1.0,0.0,0.6650784989908013,-0.5033482651104401,0.195530883196181,-0.6379050259455025
154,2.0292362172917433,0.6675322403192323,-0.4589638255021749,1.5190119917466476,1.0,0.0,0.8074636262319016,-0.5033482651104401,0.195530883196181,-0.6379050259455025
155,1.9858580022814456,0.6675322403192323,-0.4589638255021749,-1.8468158300955393,1.0,0.0,0.9498487534730018,-0.5033482651104401,0.195530883196181,-0.6379050259455025
156,1.888257018508277,0.6262273002429072,-0.4323400123200643,-1.7506493209000482,1.0,0.0,1.092233880714102,-0.5033482651104401,0.195530883196181,-0.6379050259455025
157,1.693055050961939,0.543617420090257,-0.3391566661826773,-1.8468158300955393,1.0,0.0,1.2346190079552024,-0.5033482651104401,0.195530883196181,-0.6379050259455025
158,1.4436303146527298,0.4885441666551569,-0.2592852266363456,-1.8468158300955393,0.0,0.0,1.3770041351963025,-0.5033482651104401,0.195530883196181,-0.6379050259455025
159,1.280962008364115,0.4334709132200567,-0.1261661607257927,-1.8468158300955393,0.0,0.0,1.5193892624374028,-0.5033482651104401,0.195530883196181,-0.6379050259455025
160,1.0966045945703515,0.3921659731437317,-0.0729185343615715,-1.8468158300955393,0.0,0.0,1.661774389678503,-0.5033482651104401,0.195530883196181,-0.6379050259455025
161,0.944780842034311,0.2957877796323064,0.0202648117758154,-1.7506493209000482,0.0,0.0,-1.6130835368668026,-0.0038221538822639,0.195530883196181,-0.6379050259455025
162,-0.0095398881922292,-0.0208834276195192,-0.1261661607257927,0.3650138814007549,1.0,0.0,-1.4706984096257023,-0.0038221538822639,0.195530883196181,-0.6379050259455025
163,-0.0095398881922292,-0.0208834276195192,-0.1261661607257927,0.3650138814007549,1.0,0.0,-1.3283132823846022,-0.0038221538822639,0.195530883196181,-0.6379050259455025
164,0.4676204769210408,0.4197025998612817,0.1666957842774236,0.7496799181827192,1.0,0.0,-1.185928155143502,-0.0038221538822639,0.195530883196181,-0.6379050259455025
165,0.3266412781375747,0.2820194662735314,0.1533838776863683,0.8458464273782101,1.0,0.0,-1.0435430279024016,-0.0038221538822639,0.195530883196181,-0.6379050259455025
